Store Ranking,,,,,,,,,,,
Time:Latest 104 Weeks Thu-Wed Ending 012925,,,,,,,,,,,
Product:Soft-Drink,,,,,,,,,,,
Product2:Products by Vendor/Brand,,,,,,,,,,,
Vendor:All Vendors,,,,,,,,,,,
Sobeys Brand:All Brands,,,,,,,,,,,
Sobeys Sales Organizations:All Sales Organizations,,,,,,,,,,,
Geography,Location No,Store No,Store Name,Division Name,Format Name,Banners Name,Store Address,Store Status - 52 Weeks,City Name,Province Name,Postal Code
Store 683,23864,683,Store 683,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,NS,UNKNOWN
Store 684,11576,684,Store 684,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,NS,UNKNOWN
Store 685,11577,685,Store 685,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,NS,UNKNOWN
Store 686,11578,686,Store 686,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,NS,UNKNOWN
Store 687,11580,687,Store 687,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,NS,UNKNOWN
Store 688,11583,688,Store 688,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,NS,UNKNOWN
Store 689,11503,689,Store 689,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,PE,UNKNOWN
Store 690,18684,690,Store 690,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,PE,UNKNOWN
Store 691,11541,691,Store 691,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,PE,UNKNOWN
Store 692,11569,692,Store 692,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,PE,UNKNOWN
Store 693,14224,693,Store 693,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,PE,UNKNOWN
Store 694,11488,694,Store 694,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 695,11211,695,Store 695,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 696,12163,696,Store 696,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 697,12624,697,Store 697,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 698,11215,698,Store 698,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 699,11216,699,Store 699,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 700,11220,700,Store 700,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 701,11225,701,Store 701,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 702,12544,702,Store 702,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 703,11923,703,Store 703,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 704,11238,704,Store 704,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 705,11239,705,Store 705,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 706,11595,706,Store 706,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 707,15964,707,Store 707,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,INACTIVE,UNKNOWN,ON,UNKNOWN
Store 708,14526,708,Store 708,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 709,11249,709,Store 709,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 710,11250,710,Store 710,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 711,11255,711,Store 711,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 712,11260,712,Store 712,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 713,15445,713,Store 713,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 714,11489,714,Store 714,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 715,11804,715,Store 715,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 716,11823,716,Store 716,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 717,11286,717,Store 717,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 718,12543,718,Store 718,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 719,16304,719,Store 719,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 720,11294,720,Store 720,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 721,12063,721,Store 721,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 722,11308,722,Store 722,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 723,17046,723,Store 723,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 724,11311,724,Store 724,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 725,11314,725,Store 725,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 726,13546,726,Store 726,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 727,17065,727,Store 727,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 728,11323,728,Store 728,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 729,22025,729,Store 729,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 730,18205,730,Store 730,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 731,12203,731,Store 731,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 732,11349,732,Store 732,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,INACTIVE,UNKNOWN,ON,UNKNOWN
Store 733,11351,733,Store 733,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 734,13051,734,Store 734,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 735,11360,735,Store 735,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 736,11364,736,Store 736,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 737,11366,737,Store 737,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,INACTIVE,UNKNOWN,ON,UNKNOWN
Store 738,11367,738,Store 738,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 739,14052,739,Store 739,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 740,14544,740,Store 740,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 741,12626,741,Store 741,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 742,21344,742,Store 742,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,INACTIVE,UNKNOWN,ON,UNKNOWN
Store 743,22206,743,Store 743,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 744,11380,744,Store 744,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 745,11382,745,Store 745,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 746,11384,746,Store 746,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 747,11388,747,Store 747,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 748,12706,748,Store 748,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,INACTIVE,UNKNOWN,ON,UNKNOWN
Store 749,11394,749,Store 749,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,INACTIVE,UNKNOWN,ON,UNKNOWN
Store 750,13047,750,Store 750,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 751,15264,751,Store 751,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 752,11414,752,Store 752,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 753,13050,753,Store 753,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 754,16305,754,Store 754,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 755,11418,755,Store 755,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 756,17864,756,Store 756,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,INACTIVE,UNKNOWN,ON,UNKNOWN
Store 757,22630,757,Store 757,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 758,21224,758,Store 758,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 759,11429,759,Store 759,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 760,11433,760,Store 760,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 761,21,761,Store 761,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 762,11436,762,Store 762,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 763,11438,763,Store 763,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 764,11440,764,Store 764,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 765,11445,765,Store 765,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 766,11451,766,Store 766,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,INACTIVE,UNKNOWN,ON,UNKNOWN
Store 767,11452,767,Store 767,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,INACTIVE,UNKNOWN,ON,UNKNOWN
Store 768,11453,768,Store 768,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 769,12563,769,Store 769,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,INACTIVE,UNKNOWN,ON,UNKNOWN
Store 770,13025,770,Store 770,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 771,14264,771,Store 771,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,INACTIVE,UNKNOWN,ON,UNKNOWN
Store 772,15285,772,Store 772,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,INACTIVE,UNKNOWN,ON,UNKNOWN
Store 773,15464,773,Store 773,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 774,16206,774,Store 774,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 775,17066,775,Store 775,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,INACTIVE,UNKNOWN,ON,UNKNOWN
Store 776,23465,776,Store 776,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 777,12083,777,Store 777,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,INACTIVE,UNKNOWN,ON,UNKNOWN
Store 778,11463,778,Store 778,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 779,11318,779,Store 779,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 780,11465,780,Store 780,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 781,21744,781,Store 781,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 782,13054,782,Store 782,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 783,13445,783,Store 783,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 784,11486,784,Store 784,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,ON,UNKNOWN
Store 785,16086,785,Store 785,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 786,17846,786,Store 786,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 787,10005,787,Store 787,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 788,10010,788,Store 788,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 789,10011,789,Store 789,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 790,10013,790,Store 790,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 791,10015,791,Store 791,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 792,12223,792,Store 792,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 793,12807,793,Store 793,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 794,13004,794,Store 794,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 795,14304,795,Store 795,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 796,15191,796,Store 796,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 797,16085,797,Store 797,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 798,19166,798,Store 798,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,INACTIVE,UNKNOWN,AB,UNKNOWN
Store 799,21286,799,Store 799,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 800,22624,800,Store 800,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 801,23725,801,Store 801,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 802,24784,802,Store 802,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 803,10021,803,Store 803,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 804,10030,804,Store 804,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 805,10032,805,Store 805,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,INACTIVE,UNKNOWN,AB,UNKNOWN
Store 806,10034,806,Store 806,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 807,10042,807,Store 807,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 808,11803,808,Store 808,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 809,11843,809,Store 809,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 810,14605,810,Store 810,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 811,16087,811,Store 811,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 812,17545,812,Store 812,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,INACTIVE,UNKNOWN,AB,UNKNOWN
Store 813,19785,813,Store 813,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 814,21265,814,Store 814,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 815,10043,815,Store 815,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 816,10048,816,Store 816,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 817,17405,817,Store 817,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 818,10056,818,Store 818,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 819,10061,819,Store 819,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 820,12303,820,Store 820,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 821,12824,821,Store 821,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 822,10069,822,Store 822,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 823,10071,823,Store 823,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 824,13013,824,Store 824,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 825,15385,825,Store 825,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 826,12123,826,Store 826,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 827,12845,827,Store 827,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 828,10789,828,Store 828,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 829,10082,829,Store 829,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 830,10084,830,Store 830,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 831,14124,831,Store 831,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 832,10087,832,Store 832,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 833,10171,833,Store 833,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 834,15387,834,Store 834,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 835,10091,835,Store 835,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 836,15805,836,Store 836,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 837,15924,837,Store 837,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 838,10103,838,Store 838,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,AB,UNKNOWN
Store 839,10111,839,Store 839,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,BC,UNKNOWN
Store 840,10117,840,Store 840,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,MB,UNKNOWN
Store 841,22904,841,Store 841,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,MB,UNKNOWN
Store 842,10140,842,Store 842,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,MB,UNKNOWN
Store 843,15164,843,Store 843,NATL FS+COMM+THRIFTY,NATL FULL SERVICE,SOBEYS,UNKNOWN,ACTIVE,UNKNOWN,MB,UNKNOWN
