Product & Geography Sales Metrics,,,,
Time:Promo Week Ending 050422,,,,
Sobeys Brand:All Brands,,,,
Sobeys Sales Organizations:All Sales Organizations,,,,
Vendor:All Vendors,,,,
Geography,Product,UPC No,Dollar Sales All Sales,Unit Sales All Sales
Store 460,Cocacola Classic 8520 Ml,00006700002011,64.92,6
Store 460,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,17.06,3
Store 460,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,51.18,9
Store 460,Dads Root Beer 4 Ea,00083362701040,17.06,3
Store 461,7Up Soft Drink Diet 1332 Ml,00006540001808,91.76,12
Store 461,Pepsi Multipack 4260 Ml,00006900001984,114.66,9
Store 461,Schwepps Gingerale Cn 24X355Ml 355 Ml,00001660052100,66.3,9
Store 461,Pepsi Zero Sugar 1332 Ml,00006900015936,36.2,6
Store 461,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,218.02,33
Store 461,Pepsi Throwback 355 Ml,00006900002088,35.1,9
Store 461,Candry Ginger Ale Cbry 355Ml 355 Ml,00006210001248,135.3,15
Store 461,Mountain Dew Diet 591 Ml,00006900006058,162.36,18
Store 461,Chill Street Picnic Wild Blueb 330 Ml,00084055701009,27.06,3
Store 461,Fevertre Tonic Water Light 800 Ml,00506010846023,51.18,9
Store 461,Comp Soft Drink Cola 1332 Ml,00005574255844,99.76,12
Store 461,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,48.2,6
Store 461,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,45.88,6
Store 461,Cocacola Classic 8520 Ml,00006700002011,32.46,3
Store 461,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,17.06,3
Store 461,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,51.18,9
Store 461,Dads Root Beer 4 Ea,00083362701040,119.42,21
Store 461,Fentimans Ginger Beer 800 Ml,00502939601222,17.06,3
Store 461,Compliments Asst. Single Tins 355 Ml,00000000003654,20.06,3
Store 461,Muskoka Pale Ginger Ale 355 Ml,00062168063232,20.06,3
Store 463,7Up Soft Drink Diet 1332 Ml,00006540001808,114.7,15
Store 463,Schwepps Gingerale Cn 24X355Ml 355 Ml,00001660052100,22.1,3
Store 463,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,39.64,6
Store 463,Pepsi Throwback 355 Ml,00006900002088,46.8,12
Store 463,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,102.66,9
Store 463,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,68.82,9
Store 463,Candry Ginger Ale Cbry 355Ml 355 Ml,00006210001248,108.24,12
Store 463,Fevertre Tonic Water Light 800 Ml,00506010846023,51.18,9
Store 463,Comp Soft Drink Cola 1332 Ml,00005574255844,124.7,15
Store 463,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,96.4,12
Store 463,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,45.88,6
Store 463,Cocacola Classic 8520 Ml,00006700002011,97.38,9
Store 463,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,17.06,3
Store 463,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,34.12,6
Store 463,Dads Root Beer 4 Ea,00083362701040,51.18,9
Store 463,Fentimans Ginger Beer 800 Ml,00502939601222,34.12,6
Store 463,Compliments Asst. Single Tins 355 Ml,00000000003654,20.06,3
Store 464,7Up Soft Drink Diet 1332 Ml,00006540001808,45.88,6
Store 464,Pepsi Multipack 4260 Ml,00006900001984,229.32,18
Store 464,Schwepps Gingerale Cn 24X355Ml 355 Ml,00001660052100,22.1,3
Store 464,Pepsi Zero Sugar 1332 Ml,00006900015936,36.2,6
Store 464,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,79.28,12
Store 464,Pepsi Throwback 355 Ml,00006900002088,35.1,9
Store 464,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,68.44,6
Store 464,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,68.82,9
Store 464,Mountain Dew Diet 591 Ml,00006900006058,27.06,3
Store 464,Comp Soft Drink Cola 1332 Ml,00005574255844,24.94,3
Store 464,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,24.1,3
Store 464,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,22.94,3
Store 464,Cocacola Classic 8520 Ml,00006700002011,227.22,21
Store 464,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,34.12,6
Store 464,Dads Root Beer 4 Ea,00083362701040,17.06,3
Store 464,Compliments Asst. Single Tins 355 Ml,00000000003654,20.06,3
Store 465,7Up Soft Drink Diet 1332 Ml,00006540001808,114.7,15
Store 465,Pepsi Multipack 4260 Ml,00006900001984,152.88,12
Store 465,Schwepps Gingerale Cn 24X355Ml 355 Ml,00001660052100,44.2,6
Store 465,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,99.1,15
Store 465,Pepsi Throwback 355 Ml,00006900002088,35.1,9
Store 465,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,102.66,9
Store 465,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,114.7,15
Store 465,Candry Ginger Ale Cbry 355Ml 355 Ml,00006210001248,54.12,6
Store 465,Mountain Dew Diet 591 Ml,00006900006058,27.06,3
Store 465,Comp Soft Drink Cola 1332 Ml,00005574255844,124.7,15
Store 465,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,96.4,12
Store 465,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,45.88,6
Store 465,Cocacola Classic 8520 Ml,00006700002011,551.82,51
Store 465,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,17.06,3
Store 465,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,51.18,9
Store 465,Fentimans Ginger Beer 800 Ml,00502939601222,34.12,6
Store 465,Muskoka Pale Ginger Ale 355 Ml,00062168063232,20.06,3
Store 466,7Up Soft Drink Diet 1332 Ml,00006540001808,68.82,9
Store 466,Pepsi Multipack 4260 Ml,00006900001984,152.88,12
Store 466,Schwepps Gingerale Cn 24X355Ml 355 Ml,00001660052100,44.2,6
Store 466,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,99.1,15
Store 466,Pepsi Throwback 355 Ml,00006900002088,70.2,18
Store 466,Candry Ginger Ale Cbry 355Ml 355 Ml,00006210001248,27.06,3
Store 466,Mountain Dew Diet 591 Ml,00006900006058,27.06,3
Store 466,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,68.24,12
Store 466,Comp Soft Drink Cola 1332 Ml,00005574255844,124.7,15
Store 466,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,24.1,3
Store 466,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,45.88,6
Store 466,Cocacola Classic 8520 Ml,00006700002011,32.46,3
Store 466,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,51.18,9
Store 466,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,68.24,12
Store 466,Fentimans Ginger Beer 800 Ml,00502939601222,34.12,6
Store 466,Muskoka Pale Ginger Ale 355 Ml,00062168063232,40.12,6
Store 467,Schwepps Gingerale Cn 24X355Ml 355 Ml,00001660052100,22.1,3
Store 467,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,19.82,3
Store 467,Pepsi Throwback 355 Ml,00006900002088,46.8,12
Store 467,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,34.22,3
Store 467,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,275.28,36
Store 467,Comp Soft Drink Cola 1332 Ml,00005574255844,49.88,6
Store 467,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,48.2,6
Store 467,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,68.82,9
Store 467,Cocacola Classic 8520 Ml,00006700002011,32.46,3
Store 467,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,17.06,3
Store 467,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,17.06,3
Store 468,7Up Soft Drink Diet 1332 Ml,00006540001808,45.88,6
Store 468,Schwepps Gingerale Cn 24X355Ml 355 Ml,00001660052100,88.4,12
Store 468,Canaddry Tonic Water 222Ml 1332 Ml,00006210002040,22.1,3
Store 468,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,297.3,45
Store 468,Pepsi Throwback 355 Ml,00006900002088,70.2,18
Store 468,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,102.66,9
Store 468,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,22.94,3
Store 468,Candry Ginger Ale Cbry 355Ml 355 Ml,00006210001248,52.12,6
Store 468,Mountain Dew Diet 591 Ml,00006900006058,130.3,15
Store 468,Chill Street Picnic Wild Blueb 330 Ml,00084055701009,26.06,3
Store 468,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,34.12,6
Store 468,Fevertre Tonic Water Light 800 Ml,00506010846023,51.18,9
Store 468,Comp Soft Drink Cola 1332 Ml,00005574255844,74.82,9
Store 468,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,120.5,15
Store 468,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,91.76,12
Store 468,Cocacola Classic 8520 Ml,00006700002011,97.38,9
Store 468,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,51.18,9
Store 468,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,119.42,21
Store 468,Dads Root Beer 4 Ea,00083362701040,68.24,12
Store 468,Fentimans Ginger Beer 800 Ml,00502939601222,102.36,18
Store 468,Muskoka Pale Ginger Ale 355 Ml,00062168063232,20.06,3
Store 470,7Up Soft Drink Diet 1332 Ml,00006540001808,91.76,12
Store 470,Pepsi Multipack 4260 Ml,00006900001984,76.44,6
Store 470,Canaddry Tonic Water 222Ml 1332 Ml,00006210002040,44.2,6
Store 470,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,19.82,3
Store 470,Pepsi Throwback 355 Ml,00006900002088,35.1,9
Store 470,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,68.44,6
Store 470,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,137.64,18
Store 470,Candry Ginger Ale Cbry 355Ml 355 Ml,00006210001248,27.06,3
Store 470,Mountain Dew Diet 591 Ml,00006900006058,27.06,3
Store 470,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,17.06,3
Store 470,Comp Soft Drink Cola 1332 Ml,00005574255844,99.76,12
Store 470,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,72.3,9
Store 470,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,91.76,12
Store 470,Cocacola Classic 8520 Ml,00006700002011,32.46,3
Store 470,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,34.12,6
Store 470,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,34.12,6
Store 470,Dads Root Beer 4 Ea,00083362701040,51.18,9
Store 470,Fentimans Ginger Beer 800 Ml,00502939601222,17.06,3
Store 471,7Up Soft Drink Diet 1332 Ml,00006540001808,22.94,3
Store 471,Pepsi Multipack 4260 Ml,00006900001984,38.22,3
Store 471,Schwepps Gingerale Cn 24X355Ml 355 Ml,00001660052100,22.1,3
Store 471,Pepsi Zero Sugar 1332 Ml,00006900015936,18.1,3
Store 471,Canaddry Tonic Water 222Ml 1332 Ml,00006210002040,22.1,3
Store 471,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,178.38,27
Store 471,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,68.44,6
Store 471,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,160.58,21
Store 471,Mountain Dew Diet 591 Ml,00006900006058,162.36,18
Store 471,Chill Street Picnic Wild Blueb 330 Ml,00084055701009,27.06,3
Store 471,Fevertre Tonic Water Light 800 Ml,00506010846023,85.3,15
Store 471,Comp Soft Drink Cola 1332 Ml,00005574255844,74.82,9
Store 471,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,48.2,6
Store 471,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,114.7,15
Store 471,Cocacola Classic 8520 Ml,00006700002011,129.84,12
Store 471,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,34.12,6
Store 471,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,51.18,9
Store 471,Dads Root Beer 4 Ea,00083362701040,68.24,12
Store 471,Fentimans Ginger Beer 800 Ml,00502939601222,17.06,3
Store 471,Compliments Asst. Single Tins 355 Ml,00000000003654,40.12,6
Store 471,Muskoka Pale Ginger Ale 355 Ml,00062168063232,40.12,6
Store 472,Pepsi Multipack 4260 Ml,00006900001984,38.22,3
Store 472,Pepsi Zero Sugar 1332 Ml,00006900015936,18.1,3
Store 472,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,59.46,9
Store 472,Pepsi Throwback 355 Ml,00006900002088,11.7,3
Store 472,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,34.22,3
Store 472,Candry Ginger Ale Cbry 355Ml 355 Ml,00006210001248,27.06,3
Store 472,Fevertre Tonic Water Light 800 Ml,00506010846023,17.06,3
Store 472,Comp Soft Drink Cola 1332 Ml,00005574255844,124.7,15
Store 472,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,144.6,18
Store 472,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,22.94,3
Store 472,Cocacola Classic 8520 Ml,00006700002011,64.92,6
Store 472,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,68.24,12
Store 472,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,17.06,3
Store 472,Dads Root Beer 4 Ea,00083362701040,119.42,21
Store 472,Fentimans Ginger Beer 800 Ml,00502939601222,119.42,21
Store 474,7Up Soft Drink Diet 1332 Ml,00006540001808,22.94,3
Store 474,Pepsi Multipack 4260 Ml,00006900001984,38.22,3
Store 474,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,59.46,9
Store 474,Pepsi Throwback 355 Ml,00006900002088,23.4,6
Store 474,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,68.44,6
Store 474,Candry Ginger Ale Cbry 355Ml 355 Ml,00006210001248,81.18,9
Store 474,Mountain Dew Diet 591 Ml,00006900006058,54.12,6
Store 474,Comp Soft Drink Cola 1332 Ml,00005574255844,49.88,6
Store 474,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,48.2,6
Store 474,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,22.94,3
Store 474,Cocacola Classic 8520 Ml,00006700002011,56.92,6
Store 474,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,51.18,9
Store 474,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,85.3,15
Store 474,Muskoka Pale Ginger Ale 355 Ml,00062168063232,40.12,6
Store 476,7Up Soft Drink Diet 1332 Ml,00006540001808,45.88,6
Store 476,Pepsi Multipack 4260 Ml,00006900001984,76.44,6
Store 476,Schwepps Gingerale Cn 24X355Ml 355 Ml,00001660052100,22.1,3
Store 476,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,79.28,12
Store 476,Pepsi Throwback 355 Ml,00006900002088,11.7,3
Store 476,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,34.22,3
Store 476,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,137.64,18
Store 476,Mountain Dew Diet 591 Ml,00006900006058,27.06,3
Store 476,Chill Street Picnic Wild Blueb 330 Ml,00084055701009,54.12,6
Store 476,Fevertre Tonic Water Light 800 Ml,00506010846023,51.18,9
Store 476,Comp Soft Drink Cola 1332 Ml,00005574255844,24.94,3
Store 476,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,72.3,9
Store 476,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,45.88,6
Store 476,Cocacola Classic 8520 Ml,00006700002011,97.38,9
Store 476,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,17.06,3
Store 476,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,17.06,3
Store 476,Dads Root Beer 4 Ea,00083362701040,17.06,3
Store 476,Fentimans Ginger Beer 800 Ml,00502939601222,51.18,9
Store 478,7Up Soft Drink Diet 1332 Ml,00006540001808,68.82,9
Store 478,Pepsi Multipack 4260 Ml,00006900001984,38.22,3
Store 478,Schwepps Gingerale Cn 24X355Ml 355 Ml,00001660052100,22.1,3
Store 478,Canaddry Tonic Water 222Ml 1332 Ml,00006210002040,44.2,6
Store 478,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,79.28,12
Store 478,Pepsi Throwback 355 Ml,00006900002088,46.8,12
Store 478,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,205.32,18
Store 478,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,137.64,18
Store 478,Candry Ginger Ale Cbry 355Ml 355 Ml,00006210001248,27.06,3
Store 478,Mountain Dew Diet 591 Ml,00006900006058,27.06,3
Store 478,Fevertre Tonic Water Light 800 Ml,00506010846023,34.12,6
Store 478,Comp Soft Drink Cola 1332 Ml,00005574255844,49.88,6
Store 478,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,96.4,12
Store 478,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,45.88,6
Store 478,Cocacola Classic 8520 Ml,00006700002011,97.38,9
Store 478,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,68.24,12
Store 478,Dads Root Beer 4 Ea,00083362701040,51.18,9
Store 479,7Up Soft Drink Diet 1332 Ml,00006540001808,91.76,12
Store 479,Pepsi Multipack 4260 Ml,00006900001984,38.22,3
Store 479,Schwepps Gingerale Cn 24X355Ml 355 Ml,00001660052100,22.1,3
Store 479,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,118.92,18
Store 479,Pepsi Throwback 355 Ml,00006900002088,35.1,9
Store 479,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,102.66,9
Store 479,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,68.82,9
Store 479,Mountain Dew Diet 591 Ml,00006900006058,54.12,6
Store 479,Fevertre Tonic Water Light 800 Ml,00506010846023,68.24,12
Store 479,Comp Soft Drink Cola 1332 Ml,00005574255844,224.46,27
Store 479,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,144.6,18
Store 479,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,45.88,6
Store 479,Cocacola Classic 8520 Ml,00006700002011,32.46,3
Store 479,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,34.12,6
Store 479,Dads Root Beer 4 Ea,00083362701040,51.18,9
Store 479,Fentimans Ginger Beer 800 Ml,00502939601222,85.3,15
Store 480,7Up Soft Drink Diet 1332 Ml,00006540001808,22.94,3
Store 480,Pepsi Multipack 4260 Ml,00006900001984,38.22,3
Store 480,Schwepps Gingerale Cn 24X355Ml 355 Ml,00001660052100,22.1,3
Store 480,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,178.38,27
Store 480,Pepsi Throwback 355 Ml,00006900002088,46.8,12
Store 480,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,205.32,18
Store 480,Mountain Dew Diet 591 Ml,00006900006058,81.18,9
Store 480,Chill Street Picnic Wild Blueb 330 Ml,00084055701009,27.06,3
Store 480,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,51.18,9
Store 480,Comp Soft Drink Cola 1332 Ml,00005574255844,49.88,6
Store 480,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,144.6,18
Store 480,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,45.88,6
Store 480,Cocacola Classic 8520 Ml,00006700002011,32.46,3
Store 480,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,34.12,6
Store 480,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,34.12,6
Store 480,Fentimans Ginger Beer 800 Ml,00502939601222,34.12,6
Store 481,7Up Soft Drink Diet 1332 Ml,00006540001808,45.88,6
Store 481,Pepsi Multipack 4260 Ml,00006900001984,38.22,3
Store 481,Schwepps Gingerale Cn 24X355Ml 355 Ml,00001660052100,44.2,6
Store 481,Canaddry Tonic Water 222Ml 1332 Ml,00006210002040,88.4,12
Store 481,Pepsi Throwback 355 Ml,00006900002088,70.2,18
Store 481,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,34.12,6
Store 481,Fevertre Tonic Water Light 800 Ml,00506010846023,34.12,6
Store 481,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,72.3,9
Store 481,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,91.76,12
Store 481,Cocacola Classic 8520 Ml,00006700002011,32.46,3
Store 481,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,34.12,6
Store 481,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,34.12,6
Store 481,Dads Root Beer 4 Ea,00083362701040,102.36,18
Store 481,Fentimans Ginger Beer 800 Ml,00502939601222,17.06,3
Store 481,Compliments Asst. Single Tins 355 Ml,00000000003654,20.06,3
Store 481,Muskoka Pale Ginger Ale 355 Ml,00062168063232,20.06,3
Store 482,7Up Soft Drink Diet 1332 Ml,00006540001808,22.94,3
Store 482,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,118.92,18
Store 482,Pepsi Throwback 355 Ml,00006900002088,81.9,21
Store 482,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,45.88,6
Store 482,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,17.06,3
Store 482,Fevertre Tonic Water Light 800 Ml,00506010846023,17.06,3
Store 482,Comp Soft Drink Cola 1332 Ml,00005574255844,24.94,3
Store 482,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,96.4,12
Store 482,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,91.76,12
Store 482,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,17.06,3
Store 482,Dads Root Beer 4 Ea,00083362701040,34.12,6
Store 484,7Up Soft Drink Diet 1332 Ml,00006540001808,22.94,3
Store 484,Pepsi Multipack 4260 Ml,00006900001984,191.1,15
Store 484,Schwepps Gingerale Cn 24X355Ml 355 Ml,00001660052100,88.4,12
Store 484,Canaddry Tonic Water 222Ml 1332 Ml,00006210002040,22.1,3
Store 484,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,79.28,12
Store 484,Pepsi Throwback 355 Ml,00006900002088,46.8,12
Store 484,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,205.32,18
Store 484,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,68.82,9
Store 484,Mountain Dew Diet 591 Ml,00006900006058,162.36,18
Store 484,Chill Street Picnic Wild Blueb 330 Ml,00084055701009,81.18,9
Store 484,Comp Soft Drink Cola 1332 Ml,00005574255844,149.64,18
Store 484,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,24.1,3
Store 484,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,91.76,12
Store 484,Cocacola Classic 8520 Ml,00006700002011,129.84,12
Store 484,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,68.24,12
Store 484,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,102.36,18
Store 484,Dads Root Beer 4 Ea,00083362701040,136.48,24
Store 484,Fentimans Ginger Beer 800 Ml,00502939601222,102.36,18
Store 484,Compliments Asst. Single Tins 355 Ml,00000000003654,20.06,3
Store 484,Muskoka Pale Ginger Ale 355 Ml,00062168063232,20.06,3
Store 485,7Up Soft Drink Diet 1332 Ml,00006540001808,45.88,6
Store 485,Pepsi Multipack 4260 Ml,00006900001984,38.22,3
Store 485,Schwepps Gingerale Cn 24X355Ml 355 Ml,00001660052100,66.3,9
Store 485,Pepsi Throwback 355 Ml,00006900002088,11.7,3
Store 485,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,34.22,3
Store 485,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,91.76,12
Store 485,Candry Ginger Ale Cbry 355Ml 355 Ml,00006210001248,40.12,6
Store 485,Mountain Dew Diet 591 Ml,00006900006058,40.12,6
Store 485,Comp Soft Drink Cola 1332 Ml,00005574255844,74.82,9
Store 485,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,48.2,6
Store 485,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,91.76,12
Store 485,Cocacola Classic 8520 Ml,00006700002011,194.76,18
Store 485,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,68.24,12
Store 485,Dads Root Beer 4 Ea,00083362701040,136.48,24
Store 485,Fentimans Ginger Beer 800 Ml,00502939601222,34.12,6
Store 486,7Up Soft Drink Diet 1332 Ml,00006540001808,45.88,6
Store 486,Pepsi Multipack 4260 Ml,00006900001984,76.44,6
Store 486,Schwepps Gingerale Cn 24X355Ml 355 Ml,00001660052100,22.1,3
Store 486,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,138.74,21
Store 486,Pepsi Throwback 355 Ml,00006900002088,46.8,12
Store 486,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,34.22,3
Store 486,Comp Soft Drink Cola 1332 Ml,00005574255844,74.82,9
Store 486,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,48.2,6
Store 486,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,45.88,6
Store 486,Cocacola Classic 8520 Ml,00006700002011,32.46,3
Store 486,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,34.12,6
Store 486,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,17.06,3
Store 486,Fentimans Ginger Beer 800 Ml,00502939601222,51.18,9
Store 486,Muskoka Pale Ginger Ale 355 Ml,00062168063232,20.06,3
Store 487,Pepsi Multipack 4260 Ml,00006900001984,114.66,9
Store 487,Schwepps Gingerale Cn 24X355Ml 355 Ml,00001660052100,22.1,3
Store 487,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,59.46,9
Store 487,Pepsi Throwback 355 Ml,00006900002088,23.4,6
Store 487,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,45.88,6
Store 487,Candry Ginger Ale Cbry 355Ml 355 Ml,00006210001248,27.06,3
Store 487,Comp Soft Drink Cola 1332 Ml,00005574255844,74.82,9
Store 487,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,24.1,3
Store 487,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,45.88,6
Store 487,Cocacola Classic 8520 Ml,00006700002011,64.92,6
Store 487,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,51.18,9
Store 487,Dads Root Beer 4 Ea,00083362701040,17.06,3
